  wavelength    amplitude        phase
1.01862176E-06 3.37312252E-01 +7.70808182E+01
1.01851471E-06 3.40112725E-01 +7.76395909E+01
1.01840768E-06 3.64279620E-01 +7.81935772E+01
1.01830067E-06 3.95899735E-01 +7.87368987E+01
1.01819369E-06 4.35334369E-01 +7.92667244E+01
1.01808672E-06 4.71279353E-01 +7.97559027E+01
1.01797979E-06 4.79430421E-01 +8.02214195E+01
1.01787287E-06 4.58494438E-01 +8.07045578E+01
1.01776598E-06 4.26250827E-01 +8.12111395E+01
1.01765910E-06 3.89481554E-01 +8.17156867E+01
1.01755226E-06 3.45406354E-01 +8.22092999E+01
1.01744543E-06 2.99213577E-01 +8.26948648E+01
1.01733862E-06 2.54963520E-01 +8.31440421E+01
1.01723184E-06 2.03171934E-01 +8.35457848E+01
1.01712508E-06 1.45197727E-01 +8.40220591E+01
1.01701835E-06 1.14537756E-01 +8.47600324E+01
1.01691163E-06 1.24772647E-01 +8.54692773E+01
1.01680494E-06 1.31000182E-01 +8.60151371E+01
1.01669827E-06 1.20447621E-01 +8.66299264E+01
1.01659163E-06 1.14061522E-01 +8.73487559E+01
1.01648500E-06 1.13280786E-01 +8.79835065E+01
1.01637840E-06 1.02835676E-01 +8.84969995E+01
1.01627182E-06 8.51015624E-02 +8.89567191E+01
1.01616526E-06 7.09502759E-02 +8.93454642E+01
1.01605873E-06 6.14328904E-02 +8.95957794E+01
1.01595221E-06 5.17508117E-02 +8.97640590E+01
1.01584572E-06 4.07118600E-02 +8.99989495E+01
1.01573926E-06 3.36514752E-02 +9.04150197E+01
1.01563281E-06 3.50900875E-02 +9.08725239E+01
1.01552639E-06 3.86127265E-02 +9.12058447E+01
1.01541999E-06 3.63670339E-02 +9.15710059E+01
1.01531361E-06 3.32759458E-02 +9.21885554E+01
1.01520725E-06 3.78316209E-02 +9.27577594E+01
1.01510092E-06 3.49216505E-02 +9.30454582E+01
1.01499461E-06 1.75209951E-02 +9.34475620E+01
1.01488832E-06 1.54462504E-02 +9.51010940E+01
1.01478205E-06 2.94869924E-02 +9.53925784E+01
1.01467581E-06 3.23910218E-02 +9.53501665E+01
1.01456958E-06 2.54213107E-02 +9.54125970E+01
1.01446338E-06 1.79409987E-02 +9.59032053E+01
1.01435721E-06 1.95490139E-02 +9.64790612E+01
1.01425105E-06 2.17414287E-02 +9.67054519E+01
1.01414492E-06 2.20377305E-02 +9.69818153E+01
1.01403881E-06 2.57685017E-02 +9.74461194E+01
1.01393272E-06 3.17151604E-02 +9.78320679E+01
1.01382665E-06 3.01871292E-02 +9.81314735E+01
1.01372061E-06 1.93562940E-02 +9.85344489E+01
1.01361458E-06 1.14168290E-02 +9.93495007E+01
1.01350858E-06 1.23839196E-02 +9.94913044E+01
1.01340261E-06 2.32129829E-02 +9.88977351E+01
1.01329665E-06 4.10654256E-02 +9.87329874E+01
1.01319072E-06 4.71534454E-02 +9.87939861E+01
1.01308481E-06 3.38055498E-02 +9.90183504E+01
1.01297892E-06 1.12686262E-02 +9.99966431E+01
1.01287305E-06 2.38076423E-02 +1.01848464E+02
1.01276721E-06 3.76429588E-02 +1.02340237E+02
1.01266138E-06 3.69048312E-02 +1.02847389E+02
1.01255558E-06 3.11469752E-02 +1.03666571E+02
1.01244981E-06 3.64440046E-02 +1.04552640E+02
1.01234405E-06 4.04817589E-02 +1.05034620E+02
1.01223832E-06 2.49298611E-02 +1.05232147E+02
1.01213260E-06 9.99806300E-03 +1.02896453E+02
1.01202691E-06 3.82525398E-02 +1.02738528E+02
1.01192125E-06 4.13987985E-02 +1.02973930E+02
1.01181560E-06 2.49826010E-02 +1.03554921E+02
