  wavelength    amplitude        phase
-3.91606506E+02 2.48058409E-26 +3.40938456E+02
-3.91643048E+02 1.74679629E-26 +3.44020402E+02
-3.91679596E+02 1.91615549E-26 +3.46183668E+02
-3.91716152E+02 2.33406514E-26 +3.43186108E+02
-3.91752714E+02 2.07700894E-26 +3.40319396E+02
-3.91789284E+02 2.09883028E-26 +3.42416360E+02
-3.91825860E+02 3.04944445E-26 +3.45447024E+02
-3.91862443E+02 2.35116731E-26 +3.42595183E+02
-3.91899032E+02 2.92233733E-26 +3.39670736E+02
-3.91935629E+02 4.01501999E-26 +3.42268181E+02
-3.91972232E+02 4.16884522E-26 +3.45339877E+02
-3.92008843E+02 3.79998370E-26 +3.42570355E+02
-3.92045460E+02 3.72199100E-26 +3.45096723E+02
-3.92082084E+02 4.71698168E-26 +3.42137100E+02
-3.92118714E+02 2.98972885E-26 +3.45014960E+02
-3.92155352E+02 4.25208489E-26 +3.42243713E+02
-3.92191996E+02 3.39241620E-26 +3.44743156E+02
-3.92228648E+02 4.27762374E-26 +3.47788720E+02
-3.92265306E+02 3.07182496E-26 +3.44770485E+02
-3.92301971E+02 4.03007650E-26 +3.41665227E+02
-3.92338643E+02 2.48844726E-26 +3.38689889E+02
-3.92375321E+02 2.64641826E-26 +3.41389580E+02
-3.92412007E+02 1.89230513E-26 +3.44227872E+02
-3.92448699E+02 3.74595091E-26 +3.41212324E+02
-3.92485399E+02 3.32505548E-26 +3.44173366E+02
-3.92522105E+02 2.96973970E-26 +3.41587468E+02
-3.92558818E+02 3.67414632E-26 +3.44103931E+02
-3.92595538E+02 1.65302318E-26 +3.46615550E+02
-3.92632264E+02 1.32280484E-26 +3.44878703E+02
-3.92668998E+02 3.37165463E-26 +3.46989260E+02
-3.92705739E+02 2.08223092E-26 +3.44541226E+02
-3.92742486E+02 1.76273394E-26 +3.41499213E+02
-3.92779240E+02 1.83749620E-26 +3.38516735E+02
-3.92816001E+02 1.49964091E-26 +3.36248173E+02
-3.92852769E+02 1.84195086E-26 +3.38299307E+02
-3.92889544E+02 1.54686530E-26 +3.36774989E+02
-3.92926326E+02 2.93617965E-26 +3.39499618E+02
-3.92963115E+02 3.14436484E-26 +3.41877661E+02
-3.92999910E+02 2.00071880E-26 +3.39166734E+02
-3.93036713E+02 2.17430039E-26 +3.42290151E+02
-3.93073522E+02 3.05291404E-26 +3.45209391E+02
-3.93110338E+02 2.74828171E-26 +3.42193120E+02
-3.93147161E+02 3.88465542E-26 +3.45143642E+02
-3.93183992E+02 1.43015751E-26 +3.47335716E+02
-3.93220828E+02 1.79945241E-26 +3.44899880E+02
-3.93257672E+02 2.08744924E-26 +3.47690056E+02
-3.93294523E+02 3.12935718E-26 +3.50817320E+02
-3.93331381E+02 3.27735274E-26 +3.47824021E+02
-3.93368245E+02 2.97891245E-26 +3.44726705E+02
-3.93405117E+02 3.12088054E-26 +3.46864576E+02
-3.93441995E+02 4.83969673E-26 +3.44039064E+02
-3.93478880E+02 4.12561085E-26 +3.41112132E+02
-3.93515773E+02 5.73909230E-26 +3.44145421E+02
-3.93552672E+02 4.09099705E-26 +3.47268099E+02
-3.93589578E+02 4.31442152E-26 +3.44148988E+02
-3.93626491E+02 5.99741953E-26 +3.46728836E+02
-3.93663411E+02 5.58762781E-26 +3.43845973E+02
-3.93700338E+02 5.34396021E-26 +3.41039133E+02
-3.93737271E+02 4.39079649E-26 +3.43523494E+02
-3.93774212E+02 5.90320638E-26 +3.40779546E+02
