  wavelength    amplitude        phase
7.38018800E+02 1.16589974E-16 +5.17350110E+02
7.38149280E+02 2.90327999E-16 +5.16442420E+02
7.38279810E+02 3.12517843E-16 +5.15649870E+02
7.38410390E+02 4.23532561E-16 +5.15195270E+02
7.38541010E+02 4.41276319E-16 +5.14314680E+02
7.38671680E+02 4.17271962E-16 +5.13485630E+02
7.38802390E+02 3.10796633E-16 +5.12712820E+02
7.38933150E+02 2.44533278E-16 +5.12116860E+02
7.39063960E+02 1.35355192E-16 +5.11451950E+02
7.39194810E+02 4.04447141E-17 +5.08319820E+02
7.39325710E+02 1.99658356E-16 +5.06776770E+02
7.39456650E+02 2.78793809E-16 +5.05964880E+02
7.39587640E+02 2.24101925E-16 +5.05145640E+02
7.39718680E+02 1.25314117E-16 +5.05338360E+02
7.39849760E+02 2.61597531E-16 +5.05413710E+02
7.39980900E+02 2.77379796E-16 +5.04481370E+02
7.40112070E+02 6.89607852E-17 +5.04351390E+02
7.40243300E+02 2.28301629E-16 +5.05056370E+02
7.40374570E+02 2.70654235E-16 +5.04494110E+02
7.40505880E+02 3.33470463E-16 +5.03835700E+02
7.40637250E+02 2.19192352E-16 +5.02992470E+02
7.40768660E+02 1.86317017E-16 +5.02207140E+02
7.40900110E+02 1.43726918E-16 +5.01069610E+02
7.41031620E+02 2.41916219E-16 +5.00234340E+02
7.41163170E+02 3.38052437E-16 +4.99651920E+02
7.41294760E+02 5.15067840E-16 +4.98888200E+02
7.41426410E+02 5.07108026E-16 +4.97923200E+02
7.41558100E+02 3.54376523E-16 +4.97409820E+02
7.41689830E+02 2.62387776E-16 +4.96833140E+02
7.41821620E+02 8.98698381E-17 +4.96336430E+02
7.41953450E+02 8.45308044E-17 +4.98362200E+02
7.42085330E+02 2.72007608E-16 +4.97856740E+02
7.42217250E+02 3.28394351E-16 +4.97060770E+02
7.42349220E+02 3.42580501E-16 +4.96561840E+02
7.42481240E+02 3.18254914E-16 +4.95851920E+02
7.42613310E+02 3.01733435E-16 +4.95221720E+02
7.42745420E+02 2.12551521E-16 +4.94386970E+02
7.42877580E+02 3.10683867E-16 +4.93487260E+02
7.43009780E+02 3.65662454E-16 +4.92155660E+02
7.43142040E+02 2.38794935E-16 +4.91269930E+02
7.43274340E+02 2.97216793E-16 +4.91304600E+02
7.43406690E+02 4.60870568E-16 +4.90407050E+02
7.43539080E+02 4.28829197E-16 +4.89394650E+02
7.43671520E+02 3.35455869E-16 +4.88542750E+02
7.43804010E+02 3.12816079E-16 +4.87692850E+02
7.43936550E+02 2.93408686E-16 +4.86629450E+02
7.44069130E+02 3.27756617E-16 +4.85990990E+02
7.44201760E+02 3.80579650E-16 +4.84979780E+02
7.44334440E+02 2.88267766E-16 +4.84072620E+02
