  wavelength    amplitude        phase
-1.91284329E+03 1.82742467E-17 +3.45010586E+00
-1.91325021E+03 3.01484761E-17 +1.14765119E+00
-1.91365731E+03 8.96781837E-18 +2.31337372E+00
-1.91406457E+03 1.26063180E-17 +4.78343878E+00
-1.91447201E+03 1.69134441E-17 +3.97991369E+00
-1.91487963E+03 4.60597404E-17 +3.15607196E+00
-1.91528741E+03 2.31487113E-17 +3.28123953E+00
-1.91569537E+03 2.83460749E-17 +1.74604129E+00
-1.91610351E+03 2.58788084E-17 +4.39854715E+00
-1.91651182E+03 3.35173774E-17 +2.01065414E+00
-1.91692030E+03 3.38625187E-17 +5.11043161E-02
-1.91732896E+03 1.62584638E-17 +7.90972328E-01
-1.91773779E+03 3.15127040E-17 +3.46096325E+00
-1.91814679E+03 3.57119559E-17 +4.94204213E+00
-1.91855597E+03 5.72685648E-17 +7.98222723E+00
-1.91896533E+03 4.61837234E-17 +7.43309092E+00
-1.91937486E+03 2.02128318E-17 +1.00660664E+01
-1.91978456E+03 1.27148047E-17 +9.22283500E+00
-1.92019444E+03 1.91492973E-17 +6.92466919E+00
-1.92060449E+03 6.77288851E-18 +7.86518774E+00
-1.92101472E+03 1.43295493E-17 +5.55192352E+00
-1.92142513E+03 3.88794613E-17 +7.93932628E+00
-1.92183571E+03 2.80813379E-17 +5.30378862E+00
-1.92224646E+03 4.01743512E-17 +5.09907405E+00
-1.92265739E+03 4.24890416E-17 +6.55888869E+00
-1.92306850E+03 2.28726734E-17 +4.40301341E+00
-1.92347978E+03 1.92879012E-17 +6.61751898E+00
-1.92389124E+03 2.14448809E-17 +6.07312677E+00
-1.92430288E+03 1.41653601E-17 +7.13184203E+00
-1.92471469E+03 1.43820456E-17 +1.01187981E+01
-1.92512668E+03 2.58576830E-17 +8.00033747E+00
-1.92553884E+03 1.94350464E-17 +5.88835481E+00
-1.92595118E+03 3.03792510E-17 +7.12808062E+00
-1.92636370E+03 2.95285505E-17 +6.10508085E+00
-1.92677639E+03 1.82541301E-17 +3.94597249E+00
-1.92718926E+03 1.70006483E-17 +4.41329847E+00
-1.92760231E+03 1.06446213E-17 +5.09492771E+00
-1.92801553E+03 1.53332382E-17 +7.52622593E+00
-1.92842893E+03 7.54153358E-18 +9.54080248E+00
-1.92884251E+03 3.40865754E-17 +9.04494888E+00
