  wavelength    amplitude        phase
1.00275870E+03 9.68428273E-03 +2.87752380E+01
1.00303180E+03 9.71626487E-03 +2.81662810E+01
1.00330500E+03 1.01508093E-02 +2.74965910E+01
1.00357830E+03 1.10853254E-02 +2.68438100E+01
1.00385180E+03 1.19534129E-02 +2.62209360E+01
1.00412540E+03 1.25149271E-02 +2.55844450E+01
1.00439920E+03 1.32130901E-02 +2.49078040E+01
1.00467310E+03 1.46369519E-02 +2.42217440E+01
1.00494720E+03 1.67237974E-02 +2.35718390E+01
1.00522140E+03 1.89584535E-02 +2.29552590E+01
1.00549570E+03 2.12324502E-02 +2.23450210E+01
1.00577030E+03 2.39310670E-02 +2.17372630E+01
1.00604490E+03 2.71557707E-02 +2.11488430E+01
1.00631980E+03 3.04155947E-02 +2.05822650E+01
1.00659470E+03 3.32406724E-02 +2.00206560E+01
1.00686990E+03 3.56561608E-02 +1.94477720E+01
1.00714510E+03 3.80317183E-02 +1.88596780E+01
1.00742060E+03 4.06916048E-02 +1.82630130E+01
1.00769610E+03 4.36497720E-02 +1.76660930E+01
1.00797190E+03 4.67001585E-02 +1.70695460E+01
1.00824770E+03 4.98930877E-02 +1.64667020E+01
1.00852380E+03 5.38200093E-02 +1.58554440E+01
1.00879990E+03 5.91891722E-02 +1.52459930E+01
1.00907630E+03 6.61929581E-02 +1.46531420E+01
1.00935270E+03 7.43633882E-02 +1.40851370E+01
1.00962940E+03 8.27847800E-02 +1.35410830E+01
1.00990620E+03 9.04581749E-02 +1.30134230E+01
1.01018310E+03 9.67541234E-02 +1.24924010E+01
1.01046020E+03 1.01589552E-01 +1.19705430E+01
1.01073740E+03 1.05219642E-01 +1.14437970E+01
1.01101480E+03 1.08078578E-01 +1.09099430E+01
1.01129240E+03 1.10816104E-01 +1.03685600E+01
1.01157010E+03 1.14158824E-01 +9.82273460E+00
1.01184790E+03 1.18580871E-01 +9.27858870E+00
1.01212590E+03 1.24173081E-01 +8.74269510E+00
1.01240410E+03 1.30689227E-01 +8.22059030E+00
1.01268240E+03 1.37529139E-01 +7.71598360E+00
1.01296080E+03 1.43793446E-01 +7.22950690E+00
1.01323940E+03 1.48566796E-01 +6.75828280E+00
1.01351820E+03 1.51288165E-01 +6.29694830E+00
1.01379710E+03 1.52026836E-01 +5.83956680E+00
1.01407620E+03 1.51510356E-01 +5.38231580E+00
1.01435540E+03 1.50725409E-01 +4.92616000E+00
1.01463480E+03 1.50207650E-01 +4.47670160E+00
1.01491440E+03 1.49650593E-01 +4.03956000E+00
1.01519400E+03 1.48363409E-01 +3.61504140E+00
1.01547390E+03 1.46239160E-01 +3.19764140E+00
1.01575390E+03 1.44322046E-01 +2.78128130E+00
1.01603400E+03 1.44381418E-01 +2.36629650E+00
1.01631430E+03 1.47780249E-01 +1.96127490E+00
1.01659480E+03 1.54721333E-01 +1.57607030E+00
1.01687540E+03 1.64620530E-01 +1.21352170E+00
1.01715620E+03 1.77073838E-01 +8.69032070E-01
1.01743710E+03 1.92453402E-01 +5.36203410E-01
1.01771820E+03 2.11762220E-01 +2.12015860E-01
1.01799940E+03 2.35955835E-01 -1.02070540E-01
1.01828080E+03 2.65279353E-01 -4.02768050E-01
1.01856240E+03 2.99139063E-01 -6.87937240E-01
1.01884410E+03 3.36473535E-01 -9.57086090E-01
1.01912590E+03 3.76104932E-01 -1.21006780E+00
1.01940800E+03 4.16733248E-01 -1.44608480E+00
1.01969010E+03 4.56748476E-01 -1.66376150E+00
1.01997250E+03 4.94215237E-01 -1.86168380E+00
1.02025490E+03 5.27162698E-01 -2.03877360E+00
1.02053760E+03 5.54086167E-01 -2.19442330E+00
1.02082040E+03 5.74481410E-01 -2.32850780E+00
1.02110330E+03 5.89160403E-01 -2.44132790E+00
1.02138650E+03 6.00091718E-01 -2.53356380E+00
1.02166970E+03 6.09726291E-01 -2.60638140E+00
1.02195310E+03 6.20087333E-01 -2.66166950E+00
1.02223670E+03 6.32037546E-01 -2.70209550E+00
1.02252050E+03 6.45016085E-01 -2.73068000E+00
1.02280440E+03 6.57319702E-01 -2.74998600E+00
1.02308840E+03 6.66811293E-01 -2.76138230E+00
1.02337260E+03 6.71796755E-01 -2.76476500E+00
1.02365700E+03 6.71746492E-01 -2.75881010E+00
1.02394150E+03 6.67591806E-01 -2.74165500E+00
1.02422620E+03 6.61485502E-01 -2.71189530E+00
1.02451110E+03 6.56094467E-01 -2.66968390E+00
1.02479610E+03 6.53626101E-01 -2.61742410E+00
1.02508120E+03 6.54919270E-01 -2.55939770E+00
1.02536660E+03 6.59041698E-01 -2.50020890E+00
1.02565200E+03 6.63713839E-01 -2.44291470E+00
1.02593770E+03 6.66428233E-01 -2.38801850E+00
1.02622350E+03 6.65688366E-01 -2.33372720E+00
1.02650940E+03 6.61725895E-01 -2.27703360E+00
1.02679560E+03 6.56364320E-01 -2.21504740E+00
1.02708180E+03 6.52140997E-01 -2.14619170E+00
1.02736830E+03 6.51137397E-01 -2.07091090E+00
1.02765490E+03 6.54058751E-01 -1.99152000E+00
1.02794160E+03 6.59949672E-01 -1.91118550E+00
1.02822850E+03 6.66635020E-01 -1.83262440E+00
1.02851560E+03 6.71670797E-01 -1.75727090E+00
1.02880290E+03 6.73397193E-01 -1.68522010E+00
1.02909030E+03 6.71652574E-01 -1.61572800E+00
1.02937780E+03 6.67832337E-01 -1.54784740E+00
1.02966550E+03 6.64256517E-01 -1.48085720E+00
1.02995340E+03 6.63159347E-01 -1.41434140E+00
1.03024150E+03 6.65816003E-01 -1.34800380E+00
1.03052970E+03 6.72203280E-01 -1.28148330E+00
1.03081800E+03 6.81240200E-01 -1.21441820E+00
1.03110660E+03 6.91353781E-01 -1.14677120E+00
1.03139520E+03 7.01055305E-01 -1.07918720E+00
1.03168410E+03 7.09341688E-01 -1.01307030E+00
1.03197310E+03 7.15887826E-01 -9.50203820E-01
1.03226230E+03 7.21055483E-01 -8.91995870E-01
1.03255160E+03 7.25725499E-01 -8.38706380E-01
1.03284110E+03 7.30965259E-01 -7.89117510E-01
1.03313080E+03 7.37626484E-01 -7.40926640E-01
1.03342060E+03 7.46034771E-01 -6.91727890E-01
1.03371060E+03 7.55869036E-01 -6.40092250E-01
1.03400070E+03 7.66209325E-01 -5.86236470E-01
1.03429100E+03 7.75712756E-01 -5.32037730E-01
1.03458150E+03 7.82947834E-01 -4.80439150E-01
1.03487210E+03 7.86906703E-01 -4.34460280E-01
1.03516290E+03 7.87547091E-01 -3.96102540E-01
1.03545390E+03 7.86040253E-01 -3.65473690E-01
1.03574500E+03 7.84461968E-01 -3.40477130E-01
1.03603630E+03 7.84998197E-01 -3.17356880E-01
1.03632780E+03 7.89071074E-01 -2.92084910E-01
1.03661940E+03 7.96808252E-01 -2.62043640E-01
1.03691120E+03 8.07008383E-01 -2.27145460E-01
1.03720310E+03 8.17522140E-01 -1.89838560E-01
1.03749520E+03 8.25932897E-01 -1.54110470E-01
1.03778750E+03 8.30411181E-01 -1.24030150E-01
