  wavelength    amplitude        phase
1.07697300E+03 2.69982520E-02 -2.78005750E+02
1.07692060E+03 2.84767070E-02 -2.79127380E+02
1.07686820E+03 2.55372100E-02 -2.80245360E+02
1.07681590E+03 1.85568930E-02 -2.81337420E+02
1.07676350E+03 8.71837060E-03 -2.82294500E+02
1.07671120E+03 4.35549120E-03 -2.81331180E+02
1.07665890E+03 1.46326370E-02 -2.81949970E+02
1.07660650E+03 2.32089590E-02 -2.83010370E+02
1.07655420E+03 2.80280480E-02 -2.84119720E+02
1.07650190E+03 2.82824860E-02 -2.85242990E+02
1.07644960E+03 2.39984610E-02 -2.86368360E+02
1.07639730E+03 1.59516530E-02 -2.87479860E+02
1.07634490E+03 5.55628590E-03 -2.88460480E+02
1.07629260E+03 6.05919760E-03 -2.86945390E+02
1.07624040E+03 1.62768320E-02 -2.87949350E+02
1.07618810E+03 2.40504260E-02 -2.89070660E+02
1.07613580E+03 2.81596110E-02 -2.90209730E+02
1.07608350E+03 2.80142780E-02 -2.91353350E+02
1.07603120E+03 2.36770500E-02 -2.92494970E+02
1.07597890E+03 1.58423470E-02 -2.93621990E+02
1.07592670E+03 5.77190280E-03 -2.94639780E+02
1.07587440E+03 5.41700230E-03 -2.93093650E+02
1.07582220E+03 1.53566430E-02 -2.94098940E+02
1.07576990E+03 2.29596080E-02 -2.95223570E+02
1.07571770E+03 2.69839720E-02 -2.96362690E+02
1.07566540E+03 2.67683310E-02 -2.97503200E+02
1.07561320E+03 2.22993430E-02 -2.98638790E+02
1.07556100E+03 1.42498470E-02 -2.99756630E+02
1.07550870E+03 3.96885130E-03 -3.00714420E+02
1.07545650E+03 7.22669250E-03 -2.99110380E+02
1.07540430E+03 1.69965660E-02 -3.00172510E+02
1.07535210E+03 2.40064130E-02 -3.01297040E+02
1.07529990E+03 2.70921520E-02 -3.02432060E+02
1.07524770E+03 2.57414060E-02 -3.03568040E+02
1.07519550E+03 2.01414170E-02 -3.04696660E+02
1.07514330E+03 1.11769550E-02 -3.05789130E+02
1.07509110E+03 1.31066440E-03 -3.05605920E+02
1.07503890E+03 1.09694130E-02 -3.05173900E+02
1.07498680E+03 2.02517300E-02 -3.06265630E+02
1.07493460E+03 2.62849070E-02 -3.07397260E+02
1.07488240E+03 2.81140120E-02 -3.08538240E+02
1.07483030E+03 2.55142370E-02 -3.09678260E+02
1.07477810E+03 1.89457120E-02 -3.10801580E+02
1.07472600E+03 9.49544930E-03 -3.11836500E+02
1.07467380E+03 2.95206550E-03 -3.10960680E+02
1.07462170E+03 1.30112330E-02 -3.11413210E+02
1.07456960E+03 2.18319590E-02 -3.12486890E+02
1.07451740E+03 2.71608410E-02 -3.13605390E+02
1.07446530E+03 2.80327680E-02 -3.14734820E+02
1.07441320E+03 2.43430160E-02 -3.15867100E+02
1.07436110E+03 1.68291060E-02 -3.16994100E+02
1.07430900E+03 6.88013900E-03 -3.18064360E+02
1.07425690E+03 4.06490190E-03 -3.16442990E+02
1.07420480E+03 1.38875570E-02 -3.17440540E+02
1.07415270E+03 2.14640090E-02 -3.18580490E+02
1.07410060E+03 2.56670070E-02 -3.19737770E+02
1.07404850E+03 2.58673610E-02 -3.20899980E+02
1.07399640E+03 2.19640460E-02 -3.22062680E+02
1.07394430E+03 1.44480350E-02 -3.23221740E+02
1.07389230E+03 4.40151720E-03 -3.24346140E+02
1.07384020E+03 6.65591310E-03 -3.22467890E+02
1.07378820E+03 1.69237270E-02 -3.23609500E+02
1.07373610E+03 2.47280020E-02 -3.24768930E+02
1.07368410E+03 2.87394180E-02 -3.25929020E+02
1.07363200E+03 2.82254710E-02 -3.27084600E+02
1.07358000E+03 2.31927770E-02 -3.28227760E+02
1.07352790E+03 1.44368260E-02 -3.29330980E+02
1.07347590E+03 3.79364480E-03 -3.30039120E+02
1.07342390E+03 8.72801690E-03 -3.28899590E+02
1.07337190E+03 1.86704860E-02 -3.29921190E+02
1.07331990E+03 2.55363350E-02 -3.31042620E+02
1.07326790E+03 2.81594400E-02 -3.32184120E+02
1.07321590E+03 2.61972030E-02 -3.33331580E+02
1.07316390E+03 2.00580720E-02 -3.34474980E+02
1.07311190E+03 1.07806750E-02 -3.35580990E+02
1.07305990E+03 1.37369500E-03 -3.35059450E+02
1.07300790E+03 1.14203360E-02 -3.35010210E+02
